PROVEEDOR,PEDIDO,FECHA PEDIDO,FECHA ENTREGA,REQUISICION,FECHA SOLICITUD,C. COSTOS,ARTÍCULO,DESCRIPCIÓN,FACTURA,FECHA RECEPCION,CANTIDAD REQUISICION,CANTIDAD SOLICITADA,CANTIDAD RECIBIDA,%
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3302422,LACTULAX 66.66G/125ML JARABE (LACTULOSA),,,0.0,4.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3301256,LIBERTRIM SII 200/75 MG COMP C 24(TRIMEBUTINA/SIMETICONA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3301836,LYSOMUCIL (ACETILCISTEINA) 600 MG TAB EFERV C/20,,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3302157,MICARDIS 80MG C/14 TAB(TELMISARTAN),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3304661,MONTACLAR 10/10MG C/30TAB (MONTELUKAST/LORATADINA),,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,,,0.0,10.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3304669,"NEBAPOL 30G UNG NEOMICINA,BACITRACINA,POLIMIXINA B",,,0.0,4.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3305280,ONGLYZA 5MG TAB C/28,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3500480,PEMIX GRANULADO 1MG C/30 SOB CINITAPRIDA,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3301525,PROCORALAN 7.5MG C/56 COMP (IVABRADINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,2900193,REFRESH TEARS GTS 15ML (CARBOXIMETILCELULOSA SÓDICA AL 0.5%),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3300280,SINERGIX 25/10MG C/4 SUBLINGUAL(TRAMADOL/KETOROLACO),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3301203,SIRDALUD 2MG CAJA C/20 TAB(TIZANIDINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3302304,SOMAZINA 500MG C/20 TAB(CITICOLINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3304754,SPIOLTO RESPIMAT 30D SOL 226MG INH C/4,,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3302741,SPIRIVA RESPIMAT 0.226MG 4ML(BROMURO DE TIOTROPIO),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3302073,SUPRADOL SUBLINGUAL 30MG C/4 TAB(KETOROLACO),,,0.0,3.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3304744,TIM ASF 25MG C/30 TAB (QUETIAPINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3300994,TRAMACET 37.5/325MG C/20 TAB(PARACETAMOL /TRAMADOL),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3301980,TRAYENTA 5MG C/30 LINAGLIPTINA,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3301893,TRAZIDEX OFT 5ML SOL GTS(TOBRAMICINA/DEXAMETASONA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3304466,UNIVAL 1G/5ML SUS FCO C/230ML SUCRALFATO,,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3301886,UNIVAL 1GR C/40 TAB(SUCRALFATO),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3301184,VASCULFLOW 250/225/25MG TAB C/30(DIOSMINA/HESPERIDINA/DOBESI,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307111.0,2019-09-23,2019-09-24,0.0,,MEDICAMENTOS,3303009,VIMPAT 100MG C/28 TAB(LACOSAMIDA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307331.0,2019-09-24,2019-09-27,0.0,,MEDICAMENTOS,3400053,TEMGESIC 0.30MG AMP 1ML (BUPRENORFINA),,,0.0,60.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307426.0,2019-09-25,2019-09-26,0.0,,MEDICAMENTOS,3300091,AFUNGIL (FLUCONAZOL) 100MG/50ML FAM,,,0.0,4.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307426.0,2019-09-25,2019-09-26,0.0,,MEDICAMENTOS,3301002,DICYNONE 250MG AMP 2ML (ETAMSILATO),,,0.0,8.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307426.0,2019-09-25,2019-09-26,0.0,,MEDICAMENTOS,1000280,FILATIL 300 MCG JER PRELL C/1 FILGRASTIM,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307426.0,2019-09-25,2019-09-26,0.0,,MEDICAMENTOS,3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),,,0.0,13.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307426.0,2019-09-25,2019-09-26,0.0,,MEDICAMENTOS,3301900,GLYPRESSIN 1MG AMP (ACETATO DE TERLIPRESINA),,,0.0,6.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307426.0,2019-09-25,2019-09-26,0.0,,MEDICAMENTOS,3302245,LANTUS 100UI 10ML INY C/1 (INSULINA GLARGINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307426.0,2019-09-25,2019-09-26,0.0,,MEDICAMENTOS,3302538,MACROZIT 500MG AMP C/1 (AZITROMICINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307429.0,2019-09-25,2019-09-26,0.0,,MATERIAL DE CURACION,3301867,#ENTEREX HEPATIC SOBRE 110G SUPLEMENTO ALIMENTICIO,,,0.0,6.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307429.0,2019-09-25,2019-09-26,0.0,,MATERIAL DE CURACION,3302199,#GLUCERNA 237ML CHOCOLATE (NUTRICION ENTERAL),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307429.0,2019-09-25,2019-09-26,0.0,,MATERIAL DE CURACION,2900186,#MICRODACYN 60 SPRAY 240ML,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307514.0,2019-09-27,2019-09-30,64219.0,2019-09-27,MEDICAMENTOS,3301497,LOGIMAX 5/47.5MG C/14 TAB (FELODIPINO/METOPROLOL),,,1.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),307558.0,2019-09-30,2019-10-01,64256.0,2019-09-30,MEDICAMENTOS,1000278,GI ESOMEPRAZOL 40MG FAM,,,75.0,75.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308229.0,2019-10-07,2019-10-11,64540.0,2019-10-07,MEDICAMENTOS,3400053,TEMGESIC 0.30MG AMP 1ML (BUPRENORFINA),27600786,2019-10-08,240.0,240.0,180,75.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308229.0,2019-10-07,2019-10-11,64540.0,2019-10-07,MEDICAMENTOS,3400053,TEMGESIC 0.30MG AMP 1ML (BUPRENORFINA),27605171,2019-10-08,240.0,240.0,60,25.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308500.0,2019-10-09,2019-10-10,0.0,,MEDICAMENTOS,2900557,ABINTRA POLVO 27G (SUPLEMENTO ALIMENTICIO),,,0.0,5.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308500.0,2019-10-09,2019-10-10,0.0,,MEDICAMENTOS,3300091,AFUNGIL (FLUCONAZOL) 100MG/50ML FAM,,,0.0,5.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308500.0,2019-10-09,2019-10-10,0.0,,MEDICAMENTOS,3302700,DIFLUCAN 100MG IV 50ML AMP (FLUCONAZOL),,,0.0,4.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308500.0,2019-10-09,2019-10-10,0.0,,MEDICAMENTOS,3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),,,0.0,7.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308500.0,2019-10-09,2019-10-10,0.0,,MEDICAMENTOS,3300747,KLARICID I.V. 500MG AMP (CLARITROMICINA),,,0.0,5.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308500.0,2019-10-09,2019-10-10,0.0,,MEDICAMENTOS,3302538,MACROZIT 500MG AMP C/1 (AZITROMICINA),,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308500.0,2019-10-09,2019-10-10,0.0,,MEDICAMENTOS,3302722,PEDIALYTE SR-30 500ML SABORES,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308500.0,2019-10-09,2019-10-10,0.0,,MEDICAMENTOS,3400141,RENEGY 500MG/10ML AMP IV (CARBOXIMALTOSA FERRICA),,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308500.0,2019-10-09,2019-10-10,0.0,,MEDICAMENTOS,3301963,SAMYR 500MG AMP 5ML (ADEMETIONINA),,,0.0,10.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,2900557,ABINTRA POLVO 27G (SUPLEMENTO ALIMENTICIO),,,0.0,6.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3300091,AFUNGIL (FLUCONAZOL) 100MG/50ML FAM,,,0.0,7.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3301214,BUSCAPINA COMPOSITUM (HIOSCINA/METAMIZOL) 20 MG/2.5 G/5 ML A,,,0.0,3.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3302700,DIFLUCAN 100MG IV 50ML AMP (FLUCONAZOL),,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),,,0.0,20.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,1000268,GI HALOPERIL (HALOPERIDOL) 5MG/ML AMP,,,0.0,12.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3300747,KLARICID I.V. 500MG AMP (CLARITROMICINA),,,0.0,5.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3302538,MACROZIT 500MG AMP C/1 (AZITROMICINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3302722,PEDIALYTE SR-30 500ML SABORES,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308641.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3300952,PULMOCARE 236 ML VAINILLA,,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,2900557,ABINTRA POLVO 27G (SUPLEMENTO ALIMENTICIO),,,0.0,6.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3300091,AFUNGIL (FLUCONAZOL) 100MG/50ML FAM,,,0.0,17.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3301214,BUSCAPINA COMPOSITUM (HIOSCINA/METAMIZOL) 20 MG/2.5 G/5 ML A,,,0.0,3.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3302700,DIFLUCAN 100MG IV 50ML AMP (FLUCONAZOL),,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),,,0.0,20.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,1000268,GI HALOPERIL (HALOPERIDOL) 5MG/ML AMP,,,0.0,12.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3300747,KLARICID I.V. 500MG AMP (CLARITROMICINA),,,0.0,5.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3302538,MACROZIT 500MG AMP C/1 (AZITROMICINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3302722,PEDIALYTE SR-30 500ML SABORES,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308654.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3300952,PULMOCARE 236 ML VAINILLA,,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308658.0,2019-10-11,2019-10-14,0.0,,MEDICAMENTOS,3400114,RIVOTRIL 2MG C/30 COMP (CLONAZEPAM) CONTROLADO,,,0.0,3.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308814.0,2019-10-14,2019-10-15,0.0,,MATERIAL DE CURACION,3304333,#ENSURE ADVANCE LIQ 237ML SUPLEMENTO ALIMENTICIO,,,0.0,4.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308814.0,2019-10-14,2019-10-15,0.0,,MATERIAL DE CURACION,3304252,#GLUTAPAK-10 X SOBRE 15 GMS,,,0.0,4.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),308860.0,2019-10-14,2019-10-15,0.0,,MEDICAMENTOS,3304909,INHIBITRON TWIT 20/1100MG CAPS 30,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3300393,ALMETEC (OLMESARTAN) 20MG TAB C/14,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3302392,AMOXIL (AMOXICILINA) PED 250 MG/5 ML SUSP 75 ML,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3302519,ANDANTOL (ISOTIPENDILO) 0.75 MG/100 G JALEA 25G,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3301339,ARGENTAFIL 1% (SULFADIAZINA DE PLATA) 1 G/100 G CREMA 160 G,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,,,0.0,4.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3301061,ATACAND PLUS (CANDESARTAN/HIDROCLOROTIAZIDA) 16 MG/12.5 MG T,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3300639,ATROVENT (BROMURO DE IPRATROPIO) 11.22 G/ 10 ML INH AEROSOL,,,0.0,5.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3304314,BIOELECTRO 250 MG/250 MG/65 MG TAB C/24,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),,,0.0,3.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3302934,COMBIVENT RESPIMAT 1.68/8.77MG C/DOSIF.(IPRATRO./ SALBUTAMOL,,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3300705,DIPROSPAN HYPACK AMP 1ML JGADESCH(BETAMETASONA) SCHERIN P.,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3301714,DOLAC 10MG C/10 TAB (KETOROLACO) SIEGFRIED RHEIN,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3301941,"ESPAVEN ENZIMATICO C/50 GRAG((DIMETICONA,PANCREATINA)",,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3500647,FOSFOCIL 500MG C/12 CAPS FOSFOMICINA,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3300615,JANUMET 50/850MG COMP C/28(SITAGLIPTINA/METFORMINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3300948,JANUVIA 50MG C/28 CPR(SITAGLIPTINA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3301836,LYSOMUCIL (ACETILCISTEINA) 600 MG TAB EFERV C/20,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,,,0.0,6.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3302319,NEXIUM MUPS 40MG C/14 TABS (ESOMEPRAZOL),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3300107,NUCLEO CMP FORTE 5MG/3MG C/30 CAPS.,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3302837,QUADRIDERM NF CREMA 40G(BETAMETASONA/CLOTRIMAZOL/GENTAMICINA,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3302936,RIOPAN 8G GEL 250ML(DIMETICONA/MAGALDRATO),,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3304731,RIOPAN GEL C/10 SOB 10ML,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3301571,RISPERDAL 2MG C/20 TAB(RISPERIDONA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3304754,SPIOLTO RESPIMAT 30D SOL 226MG INH C/4,,,0.0,4.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3302174,VESICARE 5MG C/10 TAB SOLIFENACINA,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3300402,VESSEL DUE F 250 LRU C/50 (SULODEXIDA),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309288.0,2019-10-18,2019-10-21,0.0,,MEDICAMENTOS,3304775,XARELTO 10 MG CAJA C/30,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309784.0,2019-10-23,2019-10-24,0.0,,MATERIAL DE CURACION,3301482,#ENSURE 237ML CHOCOLATE SUPLEMENTO ALIMENTICIO,,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309784.0,2019-10-23,2019-10-24,0.0,,MATERIAL DE CURACION,3301483,#ENSURE 237ML VAINILLA SUPLEMENTO ALIMENTICIO,,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309784.0,2019-10-23,2019-10-24,0.0,,MATERIAL DE CURACION,3304333,#ENSURE ADVANCE LIQ 237ML SUPLEMENTO ALIMENTICIO,,,0.0,5.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309784.0,2019-10-23,2019-10-24,0.0,,MATERIAL DE CURACION,4200008,#ENTEREX IMX 126G VAINILLA SUPLEMENTO ALIMENTICIO,,,0.0,4.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309878.0,2019-10-25,2019-10-28,0.0,,MATERIAL DE CURACION,3304365,#ENTEREX RNL VAINILLA 237 ML SUPLEMENTO ALIMENTICIO,,,0.0,17.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),309878.0,2019-10-25,2019-10-28,0.0,,MATERIAL DE CURACION,2900186,#MICRODACYN 60 SPRAY 240ML,,,0.0,3.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),310043.0,2019-10-28,2019-10-29,0.0,,MEDICAMENTOS,3302196,AVELOX 400MG AMP 250ML (MOXIFLOXACINO),,,0.0,11.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),310043.0,2019-10-28,2019-10-29,0.0,,MEDICAMENTOS,3600083,PANTOZOL 40MG/10ML AMP (PANTOPRAZOL),,,0.0,6.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),310043.0,2019-10-28,2019-10-29,0.0,,MEDICAMENTOS,3600105,PULMICORT 0.25MG/ML NEBUL AMP 2ML (BUDESONIDA),,,0.0,110.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),310338.0,2019-10-30,2019-10-31,0.0,,MEDICAMENTOS,3301872,ARIXTRA (FONDAPARINUX) 2.5 MG/0.5 ML JER PRELL C/2,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),310338.0,2019-10-30,2019-10-31,0.0,,MEDICAMENTOS,3304575,SUPRADOL DUET AMP 10MG/25MG (KETOROLACO/ TRAMADOL),,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),310338.0,2019-10-30,2019-10-31,0.0,,MEDICAMENTOS,3302906,TAZOCIN E.F (PIPERACILINA/TAZOBACTAM) 4 G /0.5 G FAM,,,0.0,2.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),310470.0,2019-11-01,2019-11-04,65010.0,2019-11-01,MEDICAMENTOS,3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),,,1.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),310657.0,2019-11-04,2019-11-05,65039.0,2019-11-04,MEDICAMENTOS,3300465,"GAVINDO C/30 TAB(GABAPENTINA,TIAMINA,CIANOCOBALAMINA)",,,1.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),311142.0,2019-11-11,2019-11-12,0.0,,MEDICAMENTOS,1000000,GI ACIDO FOLICO 5MG C/20 TAB,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),311877.0,2019-11-19,2019-11-20,0.0,,MEDICAMENTOS,3301339,ARGENTAFIL 1% (SULFADIAZINA DE PLATA) 1 G/100 G CREMA 160 G,,,0.0,1.0,0,0.0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),311877.0,2019-11-19,2019-11-20,0.0,,MEDICAMENTOS,3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,,,0.0,3.0,0,0.0
